2013;04;MT;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;49;1
2013;04;MT;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;50;2
2013;04;MT;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;43;1
2013;04;MT;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;45;1
2013;04;PE;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;40;1
2013;04;PE;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;41;1
2013;04;PE;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;43;1
2013;04;PE;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;50;1
2013;04;PE;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;41;1
2013;04;PR;Ativo/Válido;Pistola                                           ;CZ CESKOSLOVENSKA ZBROJOVKA                       ;.380                                              ;M;36;1
2013;04;PR;Ativo/Válido;Pistola                                           ;GLOCK                                             ;.380                                              ;F;40;1
2013;04;PR;Ativo/Válido;Pistola                                           ;GLOCK                                             ;.380                                              ;M;48;1
2013;04;PR;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;39;1
2013;04;PR;Vencido     ;Pistola                                           ;GLOCK                                             ;.380                                              ;M;37;1
2013;04;PR;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;46;1
2013;04;RO;Ativo/Válido;Pistola                                           ;GLOCK                                             ;.380                                              ;M;44;1
2013;04;RO;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;38;1
2013;04;RS;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;41;1
2013;04;RS;Ativo/Válido;Pistola                                           ;GLOCK                                             ;.380                                              ;M;42;1
2013;04;RS;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;38;1
